Order ID,Date,Region,Store ID,Product ID,Category,Revenue,Profit,Discount,Customer ID,Age,Gender,Income,Purchase Frequency,Stock Levels,Shipping Time (days),Delivery Status,Payment Method
3813,08-06-2023 20:00,South,418,3981,Home Appliances,106,136,25,68328,53,Male,26810,1,17,10,Delivered,UPI
10535,14-03-2024 22:00,South,938,6613,Books,774,1972,4,30989,35,Female,31706,27,242,3,Delayed,Debit Card
8814,03-01-2024 05:00,North,512,6311,Furniture,1954,889,25,24747,69,Female,127092,4,98,13,In Transit,Credit Card
14359,21-08-2024 06:00,South,474,8930,Books,1535,1395,13,45770,63,Other,66663,11,400,8,In Transit,Debit Card
8622,26-12-2023 05:00,East,517,7239,Groceries,3690,-47,30,59508,62,Male,50950,17,390,2,Cancelled,UPI
15094,20-09-2024 21:00,North,554,9930,Apparel,2936.7,672,10,41563,41,Female,44013,29,21,7,Cancelled,Debit Card
17429,27-12-2024 04:00,South,703,7815,Groceries,2810,1602,17,63710,36,Male,71196,11,192,13,Delayed,UPI
15246,27-09-2024 05:00,East,120,6574,Toys,2037,1717,2,78514,19,Female,115374,27,374,1,In Transit,Credit Card
16896,04-12-2024 23:00,West,723,3085,Apparel,1360,850,6,56435,36,Female,120685,23,484,11,Delayed,Debit Card
19735,02-04-2025 06:00,West,945,7477,Apparel,3156,25,45,73561,47,Male,142542,13,184,14,Delayed,Cash
13488,15-07-2024 23:00,East,714,9860,Home Appliances,482,964,11,43204,50,Male,112898,17,467,6,Cancelled,Cash
7782,21-11-2023 05:00,South,846,7557,Electronics,2525,-457,8,81089,35,Male,38128,6,202,4,Delivered,Cash
18821,23-02-2025 04:00,North,447,2882,Groceries,1475,1922,27,10350,22,Male,125402,24,54,2,In Transit,Credit Card
17539,31-12-2024 18:00,North,627,2776,Electronics,4968,1855,4,55400,48,Female,135508,7,19,3,In Transit,Wallet
59,03-01-2023 10:00,East,694,6482,Furniture,1475,1676,13,43095,59,Female,171517,17,161,13,Cancelled,Credit Card
5975,06-09-2023 22:00,North,849,8685,Electronics,2441,1756,1,65356,56,Other,72384,2,118,2,Delivered,UPI
4792,19-07-2023 15:00,East,977,1878,Furniture,1689,345,21,99598,51,Male,111308,7,481,12,In Transit,Debit Card
17707,07-01-2025 18:00,North,159,5955,Furniture,716,1883,22,48369,22,Female,183962,15,21,1,Cancelled,Wallet
871,06-02-2023 06:00,North,456,9630,Furniture,441,-163,47,88354,40,Female,31888,14,96,11,In Transit,Credit Card
16863,03-12-2024 14:00,East,497,2276,Groceries,3512,1081,25,87321,18,Male,68168,8,313,10,Delayed,Credit Card
6904,15-10-2023 15:00,East,982,3105,Electronics,1409,1991,1,31808,999,nan,87607,9,121,9,In Transit,Credit Card
16812,01-12-2024 11:00,South,409,7355,Electronics,1521,408,44,73234,53,Female,45961,27,498,3,In Transit,Debit Card
18283,31-01-2025 18:00,South,300,9342,Home Appliances,4773,736,39,82927,21,Female,75776,12,494,11,Delayed,Debit Card
8925,07-01-2024 20:00,South,571,5493,Books,695,-290,47,99790,33,Male,47706,20,101,5,Cancelled,Debit Card
292,13-01-2023 03:00,East,276,9699,Groceries,3298,1927,37,35207,Unknown,Male,168361,12,407,5,Cancelled,Wallet
3846,10-06-2023 05:00,South,232,5841,Electronics,722,-13,32,60159,68,Male,33768,15,106,3,Cancelled,Debit Card
9128,16-01-2024 07:00,East,698,1303,Books,1071,1172,30,41714,47,Male,191602,8,237,7,Cancelled,Debit Card
380,16-01-2023 19:00,North,256,5561,Furniture,1990,859,21,98349,29,Male,112393,9,86,2,Delivered,Debit Card
16384,13-11-2024 15:00,South,771,2268,Furniture,3877,-377,35,19550,58,Female,181053,18,426,4,Delayed,Credit Card
8128,05-12-2023 15:00,South,634,3923,Electronics,408.6,1393,31,33951,59,Female,86369,26,236,11,Cancelled,Cash
6847,13-10-2023 06:00,West,512,8181,Books,429,1674,45,59170,56,Female,75878,4,452,14,Delivered,Wallet
18656,16-02-2025 07:00,South,856,8866,Toys,2497,1226,18,17462,34,Female,126214,6,218,12,Delivered,Debit Card
4606,11-07-2023 21:00,South,322,8636,Home Appliances,2802,758,0,13116,57,Male,61354,26,222,13,In Transit,Wallet
10700,21-03-2024 19:00,East,489,6486,Groceries,238,1520,45,86199,36,Female,91374,7,393,4,In Transit,UPI
1318,24-02-2023 21:00,West,411,3186,Toys,3304,1364,1,92380,50,Male,53632,4,262,6,Delivered,Debit Card
16988,08-12-2024 19:00,South,629,5199,Furniture,352,-417,23,89116,NA,Female,67194,21,273,1,In Transit,Wallet
18741,19-02-2025 20:00,West,438,5259,Furniture,845,1456,0,47394,42,Female,55599,28,228,4,Delivered,Cash
6994,19-10-2023 09:00,East,954,5990,Groceries,2969.1,-455,33,53855,40,Male,197239,5,466,10,Delayed,Debit Card
294,13-01-2023 05:00,South,178,2294,Toys,3027,1662,12,65962,41,Male,46286,4,115,9,Delayed,Credit Card
10754,24-03-2024 01:00,East,339,3890,Furniture,4527,1632,6,31307,56,Female,160563,2,290,11,In Transit,Debit Card
14712,04-09-2024 23:00,East,703,2637,Apparel,3472,1593,13,58617,66,Male,74441,18,195,6,Delivered,UPI
14703,04-09-2024 14:00,North,228,8375,Furniture,2991,1382,10,11081,29,Male,23766,14,242,7,In Transit,Wallet
9461,30-01-2024 04:00,South,664,3388,Electronics,2006,1478,47,45139,36,Female,147696,16,9,8,Cancelled,Wallet
9415,28-01-2024 06:00,East,881,7934,Groceries,2388,1470,41,24437,61,nan,158511,2,157,3,In Transit,UPI
5959,06-09-2023 06:00,South,391,6772,Home Appliances,1628,893,16,95472,24,Other,56789,23,242,6,Delayed,Debit Card
15570,10-10-2024 17:00,East,736,7131,Furniture,2784,-45,6,50245,65,Male,45421,12,162,2,Cancelled,Wallet
16276,09-11-2024 03:00,North,245,5690,Groceries,3720,579,13,57702,69,Female,113536,10,381,8,In Transit,Cash
18912,26-02-2025 23:00,South,209,2081,Books,1877,1556,29,49165,50,nan,114447,3,73,10,Delivered,UPI
15983,27-10-2024 22:00,South,201,7925,Books,1531,-451,7,72810,32,Male,112965,11,8,14,Cancelled,Debit Card
16836,02-12-2024 11:00,East,731,7371,Books,491,1656,23,59823,44,Female,27896,25,289,3,In Transit,Wallet
11741,04-05-2024 04:00,West,551,6670,Electronics,4063,354,23,29574,55,Female,29697,10,223,4,In Transit,Cash
6928,16-10-2023 15:00,North,471,3309,Home Appliances,3473,1074,43,90130,47,Other,176019,11,206,12,In Transit,Credit Card
9085,14-01-2024 12:00,West,733,5364,Groceries,3242,262,1,52146,61,Other,39097,18,430,9,Delivered,Wallet
6216,16-09-2023 23:00,East,996,2553,Electronics,158,1222,22,35733,29,Female,68076,4,386,3,Delivered,Credit Card
1293,23-02-2023 20:00,West,388,4182,Home Appliances,405,27,39,55127,25,Male,195752,8,465,5,Delivered,UPI
15125,22-09-2024 04:00,West,812,8621,Furniture,387,1225,0,98279,42,Other,77312,21,279,10,In Transit,UPI
14693,04-09-2024 04:00,North,344,8990,Home Appliances,4163.5,349,48,33621,54,Female,100617,7,228,13,Delivered,UPI
7121,24-10-2023 16:00,East,888,4669,Groceries,4557,1727,2,48266,19,Female,163437,4,20,9,Cancelled,UPI
6167,14-09-2023 22:00,South,179,9476,Groceries,4919,1369,22,79742,Unknown,Female,37382,14,326,1,In Transit,Debit Card
5373,12-08-2023 20:00,West,533,5776,Toys,1736,-373,18,83490,22,Female,107151,20,156,14,Delivered,Credit Card
9451,29-01-2024 18:00,North,943,9052,Electronics,666,1976,0,99710,40,Female,164534,27,156,1,Delivered,Wallet
8397,16-12-2023 20:00,West,673,6665,Apparel,3678,532,2,83671,19,Female,133401,12,329,9,Cancelled,Cash
6222,17-09-2023 05:00,North,840,7991,Furniture,3342,1644,13,56440,27,Female,162284,19,206,1,Cancelled,UPI
368,16-01-2023 07:00,South,352,5358,Electronics,1252,-399,43,43757,64,Female,153580,12,430,7,In Transit,Credit Card
8786,02-01-2024 01:00,West,166,3489,Toys,1578,1608,21,13073,61,Female,81067,26,486,12,In Transit,Cash
15108,21-09-2024 11:00,North,222,9936,Furniture,1021,189,10,52687,47,Female,51840,5,95,11,Delivered,Debit Card
1478,03-03-2023 13:00,West,904,5350,Electronics,3754,1580,41,61768,50,Female,191202,3,266,11,Cancelled,Debit Card
4811,20-07-2023 10:00,North,733,1859,Groceries,1066.5,1671,20,70526,35,Female,125507,8,428,6,In Transit,Debit Card
126,06-01-2023 05:00,West,264,3086,Apparel,1929,1218,15,92829,69,Male,65146,4,197,7,Cancelled,Wallet
18514,10-02-2025 09:00,South,110,9004,Books,1249.6,13,20,68547,66,Female,109071,17,461,8,In Transit,Wallet
18430,06-02-2025 21:00,East,729,1236,Books,842,-35,28,31711,57,Male,145735,15,329,6,Delayed,Debit Card
16247,07-11-2024 22:00,North,658,3276,Furniture,4811,734,22,35145,37,Male,69143,4,176,7,Delayed,Debit Card
9688,08-02-2024 15:00,West,206,2117,Toys,3875,757,48,24357,43,Female,82537,5,113,1,Delivered,UPI
14533,28-08-2024 12:00,East,385,1198,Home Appliances,1190.2,1741,27,42366,47,Male,124113,5,209,6,Cancelled,Debit Card
17107,13-12-2024 18:00,North,582,2467,Apparel,263,-366,49,81990,36,Female,183508,20,142,9,Delivered,Wallet
677,29-01-2023 04:00,West,869,4819,Electronics,674.3,781,1,50548,48,Female,183483,28,322,7,In Transit,Credit Card
3750,06-06-2023 05:00,South,324,5808,Books,4027,182,30,70028,69,Male,125856,11,121,8,In Transit,Cash
10390,08-03-2024 21:00,East,969,8326,Groceries,2870,1725,7,76768,29,Female,35002,9,249,2,Cancelled,Debit Card
515,22-01-2023 10:00,South,745,9979,Electronics,4434,-74,24,58693,22,Other,160443,15,442,3,In Transit,Debit Card
19167,09-03-2025 14:00,North,248,5705,Groceries,4787,1137,23,16180,46,Male,70826,3,50,12,Cancelled,UPI
14209,15-08-2024 00:00,West,414,2553,Apparel,889,464,42,39770,60,Female,68316,26,218,13,Delayed,UPI
8494,20-12-2023 21:00,North,232,9249,Groceries,243,102,9,45526,68,Female,88703,12,247,6,Cancelled,Wallet
5096,01-08-2023 07:00,West,318,4079,Groceries,1041,981,38,61472,29,Female,52018,8,270,5,Cancelled,Debit Card
5224,06-08-2023 15:00,South,540,6755,Furniture,1162,1606,20,53379,68,Female,143219,11,405,11,Cancelled,Wallet
17887,15-01-2025 06:00,South,385,5362,Electronics,388,1097,13,35096,35,Female,91698,24,147,3,Delivered,Cash
6750,09-10-2023 05:00,East,296,9498,Furniture,2889,1570,21,68250,26,Female,175973,3,100,7,Delayed,Wallet
9164,17-01-2024 19:00,South,161,7492,Groceries,4731,1314,5,97009,30,Female,168315,23,444,3,Delivered,Debit Card
13878,01-08-2024 05:00,South,895,7635,Books,1882,1128,1,76961,29,Female,118757,9,421,14,In Transit,Credit Card
12887,20-06-2024 22:00,East,661,8294,Toys,4453,865,3,18832,68,Male,193332,11,451,6,Delayed,Wallet
2361,09-04-2023 08:00,West,450,9130,Apparel,2711,1109,24,49130,41,Male,136448,28,321,13,Delivered,UPI
19942,10-04-2025 21:00,South,176,4662,Books,3698.1,1478,18,69258,33,nan,82554,7,86,11,Delivered,Debit Card
11751,04-05-2024 14:00,South,803,8694,Groceries,462,268,15,37780,59,Female,122318,28,36,4,Delayed,Credit Card
2607,19-04-2023 14:00,West,682,4294,Books,2759,1785,11,19807,44,Female,51056,21,110,11,Delayed,Debit Card
12258,25-05-2024 17:00,East,567,1580,Books,2805,1894,34,65417,30,Male,189992,5,310,11,In Transit,UPI
14819,09-09-2024 10:00,North,191,8723,Home Appliances,414,59,6,23661,61,Female,176225,23,277,12,In Transit,Cash
18009,20-01-2025 08:00,South,844,6856,Home Appliances,4438,448,48,96306,24,Male,40987,16,243,3,In Transit,UPI
3227,15-05-2023 10:00,North,157,4992,Toys,4776,1825,30,27475,31,Male,76872,26,161,6,Cancelled,UPI
3724,05-06-2023 03:00,West,913,9507,Books,322,361,34,51882,45,Male,24253,5,273,12,Delivered,Wallet
10558,15-03-2024 21:00,South,694,1371,Home Appliances,3227,-127,2,14067,62,Male,151112,16,376,14,Delivered,Credit Card
16920,05-12-2024 23:00,North,649,3770,Apparel,4586,266,2,21148,49,Female,119701,27,215,2,Cancelled,UPI
18291,01-02-2025 02:00,East,585,2394,Home Appliances,2685.6,465,35,43428,34,Male,138299,21,417,10,Delayed,Cash
8052,02-12-2023 11:00,South,474,2055,Home Appliances,4841,1445,10,47755,32,Male,121843,12,241,6,Delivered,Debit Card
12524,05-06-2024 19:00,South,443,3719,Groceries,2097,737,29,35963,23,Male,188874,7,370,2,Delayed,Wallet
1597,08-03-2023 12:00,West,727,5941,Electronics,1394,649,42,87445,62,Female,39810,17,365,8,Delayed,Credit Card
11436,21-04-2024 11:00,South,399,9645,Apparel,4517,1642,39,32823,46,Male,32360,16,365,6,Delayed,Debit Card
9341,25-01-2024 04:00,East,724,1030,Groceries,3977,949,42,77431,19,Male,131252,25,208,5,Delivered,Cash
6044,09-09-2023 19:00,North,131,4344,Furniture,172,1487,3,94255,51,Other,81609,6,369,6,Cancelled,Wallet
7686,17-11-2023 05:00,South,275,9461,Electronics,2776,1940,33,75596,22,Female,105105,21,176,12,Delivered,Wallet
7131,25-10-2023 02:00,North,159,7830,Toys,3368,-345,2,99118,56,Female,168592,13,91,1,Delivered,Credit Card
8504,21-12-2023 07:00,North,402,2992,Toys,1379,975,28,10548,22,Male,32301,9,174,11,Delayed,Credit Card
14197,14-08-2024 12:00,South,927,7805,Home Appliances,1869,-179,14,39600,39,Female,93456,25,29,6,Delayed,Wallet
10275,04-03-2024 02:00,South,475,2004,Toys,1550.7,264,10,70668,37,Male,81278,29,272,1,Delayed,Credit Card
14102,10-08-2024 13:00,North,109,5422,Electronics,3009,705,39,45203,42,Female,44257,28,438,10,Delayed,Credit Card
1630,09-03-2023 21:00,South,181,3441,Furniture,1301,1193,11,26523,67,nan,28134,2,298,8,In Transit,Credit Card
11985,14-05-2024 08:00,North,827,1579,Electronics,1677,1798,46,31271,54,nan,186378,12,119,5,Cancelled,Wallet
14188,14-08-2024 03:00,East,524,9897,Home Appliances,287,1093,47,70559,61,Female,53593,11,363,14,Delivered,UPI
11478,23-04-2024 05:00,South,365,3539,Groceries,507,239,35,22961,NA,Female,85039,5,365,10,Delivered,Wallet
13680,23-07-2024 23:00,West,101,2813,Home Appliances,132,1534,35,44332,63,Female,51439,19,252,7,In Transit,UPI
3567,29-05-2023 14:00,East,870,6247,Electronics,4817,131,15,97759,24,Female,169960,7,276,10,Cancelled,Credit Card
5584,21-08-2023 15:00,South,940,9533,Groceries,4499,128,18,88695,59,Female,117071,18,31,10,Delayed,Cash
12049,17-05-2024 00:00,West,257,3035,Books,4590,1564,23,63590,62,Male,101971,12,451,14,Delivered,Wallet
7385,04-11-2023 16:00,North,790,3840,Groceries,4745,55,32,57345,24,Male,174430,4,378,2,Delayed,Cash
13410,12-07-2024 17:00,South,261,9328,Electronics,114,1804,30,47810,25,nan,89528,13,322,8,Delayed,Credit Card
2295,06-04-2023 14:00,West,433,9263,Apparel,1357,1815,17,63889,28,Female,161827,25,27,12,Cancelled,Cash
19869,07-04-2025 20:00,East,733,5753,Groceries,1755,1868,30,82929,47,Female,36200,18,103,8,In Transit,Wallet
1735,14-03-2023 06:00,North,349,3280,Apparel,563,844,22,28350,999,Female,141087,29,341,4,Cancelled,Debit Card
18290,01-02-2025 01:00,South,723,7608,Home Appliances,2836,1554,29,45159,43,Male,49096,29,130,1,In Transit,Cash
18133,25-01-2025 12:00,South,676,4101,Electronics,2771,1918,42,87791,31,Female,51713,4,152,5,In Transit,Wallet
4892,23-07-2023 19:00,South,784,5046,Apparel,354,1536,33,41783,32,Male,131953,24,3,1,Cancelled,UPI
4352,01-07-2023 07:00,East,501,2383,Groceries,3713,362,48,64612,35,nan,169584,10,394,7,Delayed,UPI
12097,19-05-2024 00:00,North,938,4420,Home Appliances,736,1613,9,68859,33,Other,117611,11,277,14,In Transit,Cash
18146,26-01-2025 01:00,East,425,7981,Apparel,2972,1127,34,71215,NA,Female,145179,28,368,11,Delivered,UPI
13472,15-07-2024 07:00,North,425,7260,Home Appliances,1987.2,-129,27,25363,22,Other,105399,24,117,4,Cancelled,Wallet
16497,18-11-2024 08:00,East,626,7763,Toys,1603,780,37,83500,35,Male,196457,10,367,9,Cancelled,Credit Card
13711,25-07-2024 06:00,East,723,6850,Apparel,1120,85,32,17039,21,Male,79883,3,235,10,Delayed,UPI
16566,21-11-2024 05:00,East,805,8905,Furniture,4875,1310,11,68568,62,Male,168823,9,171,3,Cancelled,Wallet
7742,19-11-2023 13:00,South,328,9765,Electronics,2605,1963,49,15039,61,Male,63925,10,415,7,Cancelled,UPI
4987,27-07-2023 18:00,East,298,4058,Electronics,575.1,681,47,17103,44,Female,131972,12,256,3,Cancelled,Wallet
94,04-01-2023 21:00,South,840,4702,Apparel,1951,1049,0,58273,46,Other,131534,2,171,6,Cancelled,Cash
7063,22-10-2023 06:00,West,672,3602,Home Appliances,309,163,19,51013,25,Female,49377,26,339,2,In Transit,Debit Card
6514,29-09-2023 09:00,North,747,6826,Groceries,4059,718,35,81162,24,nan,134133,15,426,1,Delivered,UPI
16016,29-10-2024 07:00,South,896,6990,Apparel,437,331,30,20311,37,Male,156760,10,153,11,Cancelled,Wallet
9689,08-02-2024 16:00,North,108,9696,Books,2615,625,30,48546,26,Female,93853,27,334,4,Cancelled,Debit Card
7979,29-11-2023 10:00,West,891,6580,Apparel,1887,1925,21,27906,35,Other,187991,13,455,3,Delayed,UPI
5528,19-08-2023 07:00,West,211,2547,Groceries,3787,1153,21,97413,22,Female,190959,4,232,13,Cancelled,UPI
1163,18-02-2023 10:00,South,456,5678,Books,948,1052,34,93191,34,Male,188171,8,212,3,Delivered,Credit Card
9337,25-01-2024 00:00,East,174,3295,Furniture,1841,944,39,40543,47,Female,185948,8,488,8,In Transit,Credit Card
14279,17-08-2024 22:00,North,769,7970,Electronics,4674,831,31,46204,33,Female,188322,16,199,13,Cancelled,Wallet
12681,12-06-2024 08:00,West,113,2643,Books,3162,-107,37,70500,55,Male,182165,6,411,10,Delayed,Credit Card
10361,07-03-2024 16:00,South,287,7618,Furniture,1757,82,41,32389,44,Male,50039,28,40,9,In Transit,UPI
7120,24-10-2023 15:00,East,626,9075,Apparel,3073,1696,18,27602,39,Female,37347,6,488,14,Delivered,Wallet
4443,05-07-2023 02:00,North,784,9277,Apparel,900,1888,22,50742,39,Female,95617,10,403,11,Delivered,Debit Card
13573,19-07-2024 12:00,North,135,6629,Furniture,1866,1093,29,19948,59,Male,89431,14,113,6,Delivered,Cash
5120,02-08-2023 07:00,South,123,9391,Toys,851,-475,6,22918,44,Male,101660,6,131,3,In Transit,Wallet
14330,20-08-2024 01:00,West,798,9112,Books,3774,1006,23,18966,27,Female,106788,24,64,4,Delayed,Wallet
12144,20-05-2024 23:00,West,451,3920,Apparel,4597,72,1,10078,26,Male,166207,21,261,9,Delayed,Cash
5086,31-07-2023 21:00,East,467,3661,Furniture,2795,1092,14,61084,60,Male,158977,5,150,4,In Transit,Credit Card
10964,01-04-2024 19:00,West,608,7073,Groceries,2058,1610,13,31710,32,Female,170905,16,31,1,In Transit,Cash
11140,09-04-2024 03:00,South,420,1928,Electronics,4060,526,36,78606,19,Female,103404,9,154,14,Cancelled,Credit Card
16440,15-11-2024 23:00,North,738,3749,Apparel,4678,-257,20,53501,25,Female,66715,20,280,4,Delayed,Debit Card
10719,22-03-2024 14:00,West,247,2371,Apparel,829,1335,19,95425,30,Female,199865,13,49,14,Delayed,UPI
16888,04-12-2024 15:00,South,378,3021,Electronics,1069,1428,39,19116,18,Male,173762,19,177,10,In Transit,Wallet
7869,24-11-2023 20:00,East,651,3779,Furniture,4803,-433,14,71118,63,Male,70019,11,423,12,Delivered,Cash
19153,09-03-2025 00:00,South,143,8681,Home Appliances,616,949,7,48438,43,Female,128089,12,371,13,Delivered,Cash
18671,16-02-2025 22:00,North,900,6478,Furniture,1331,619,18,93777,53,Male,86678,5,114,10,Delayed,Credit Card
16541,20-11-2024 04:00,South,152,9772,Books,1016,482,26,50635,54,Male,128222,15,494,2,Cancelled,Credit Card
1823,17-03-2023 22:00,West,676,6427,Home Appliances,4160,206,42,69860,48,Male,101430,9,39,7,Cancelled,Debit Card
1357,26-02-2023 12:00,West,648,1346,Electronics,4765,-95,26,66699,68,Male,145112,16,267,1,Delayed,Wallet
11792,06-05-2024 07:00,South,513,8560,Electronics,849.6,455,37,67419,42,Female,21383,20,492,7,Cancelled,Credit Card
15637,13-10-2024 12:00,North,337,8959,Electronics,2050,-368,43,49657,61,Male,99317,7,413,6,Cancelled,UPI
4562,10-07-2023 01:00,South,889,5987,Furniture,893,158,42,88337,25,Female,26900,19,235,9,Cancelled,Debit Card
18432,06-02-2025 23:00,South,820,3204,Groceries,4915,158,41,72712,21,Female,183963,24,133,11,Delivered,Wallet
19813,05-04-2025 12:00,South,963,6186,Furniture,2239,1596,11,80570,53,Male,187039,5,394,5,Cancelled,Cash
19025,03-03-2025 16:00,East,771,8350,Toys,1764,-209,23,62560,38,Male,77659,12,386,9,In Transit,UPI
2978,05-05-2023 01:00,North,271,3217,Home Appliances,4520,439,14,10965,19,Female,34653,27,105,3,Cancelled,Cash
17449,28-12-2024 00:00,West,962,9509,Books,3291,1584,8,10353,69,Female,67032,1,262,7,Delayed,Cash
9243,21-01-2024 02:00,South,435,8023,Toys,776,420,49,97437,59,Male,136544,16,493,2,Delivered,Debit Card
18365,04-02-2025 04:00,South,580,5016,Groceries,2479,1439,49,63459,28,Female,181210,3,180,12,Delayed,Credit Card
19532,24-03-2025 19:00,West,805,9268,Groceries,4609,1965,24,31585,48,Female,97390,28,9,3,In Transit,Cash
12522,05-06-2024 17:00,East,290,3678,Electronics,3327.5,1124,17,21637,999,Female,179648,23,404,13,In Transit,UPI
16823,01-12-2024 22:00,East,759,8655,Groceries,1054,1508,25,24172,52,Male,148094,5,187,1,Delivered,Credit Card
1495,04-03-2023 06:00,South,733,6436,Toys,1049,-307,41,31689,28,Male,83300,8,339,5,Delivered,Cash
4946,26-07-2023 01:00,South,706,1507,Groceries,3856,-485,3,79842,20,Other,124046,20,379,5,In Transit,Wallet
16903,05-12-2024 06:00,West,919,4268,Home Appliances,1177,505,46,30261,34,Female,121901,17,270,11,Delivered,Wallet
3212,14-05-2023 19:00,West,574,4972,Electronics,4464,-234,39,66162,23,Female,147628,13,395,3,Cancelled,Credit Card
9110,15-01-2024 13:00,North,546,8086,Home Appliances,3035,966,45,77299,28,Female,43496,9,355,8,Cancelled,Debit Card
8578,24-12-2023 09:00,West,791,2133,Toys,3970,1700,0,58896,50,Female,179428,4,144,4,Delayed,Cash
5365,12-08-2023 12:00,South,127,1844,Toys,2937,1957,7,32963,58,Male,126410,25,18,6,Cancelled,Cash
